record_id,case_id,legacy_case_id,incident_cluster_id,title,field,field_label,component,component_definition,component_status,evidence_field,evidence_excerpt,source_url,source_locator,source_snapshot,source_hash,url_status,source_relationship,source_provenance_status,semantic_rationale,legacy_semantic_confidence,pre_second_adversarial_component_status,second_adversarial_review_action,second_adversarial_review_rationale,prior_positive_evidence_field,prior_positive_evidence_excerpt,applicability,applicability_rationale,review_method,review_date,v2_component_status,legacy_v2_confidence,v3_primary_status,v3_boundary_inclusive_status,analysis_role,v3_handling_reason,v4_primary_status,v4_boundary_status,analysis_label,legacy_confidence_label_definition,v4_review_note,legacy_v4_primary_status,legacy_v4_boundary_status,v5_primary_support_status,v5_boundary_support_status,v5_state_label,v5_evidence_boundary_note,v5_review_method,v5_support_label_definition,v5_evidence_class,inherited_incident_cluster_id,canonical_cluster_id,v6_primary_support_status,v6_boundary_support_status,v6_documentation_label,v6_label_method,v6_validation_boundary,non_recovery_cause_status,non_recovery_observed_metadata
V25R028,AIID28,AIID28,CL028,Police Reportedly Deployed ShotSpotter Sensors Disproportionately in Neighborhoods of Color,exposure,Exposure opportunity framework,unit,The retained text identifies the unit whose opportunity for exposure is counted or described.,supported,v29_exposure_denominator_present_evidence_excerpt,"The system—funded entirely during its two-year pilot phase by a $375,000 grant from the Cleveland Police Foundation—has been deployed in a small section of Southeast Cleveland that city officials have described as a high-crime area",SRC-028,v29_exposure_denominator_present_evidence_excerpt,aiid_backup_20260720/incidents.csv + reports.csv,3aa8b917f88ac059f683cb255d4661a724cc333e257e6daa989eeb3e91cf2b1c,HTTP_200,registry_derived,inherited_snapshot_rechecked,A bounded geographic area is the stated deployment unit.,high,supported,retained_supported,The second adversarial pass found the excerpt concordant with the operational definition.,,,applicable,"The retained row describes or is catalogued as an incident, hazard, investigation, deployment, or disposition with a legitimate opportunity for the field; applicability does not imply that the component is recoverable.",AI-assisted semantic re-audit plus a second adversarial rule-concordance pass; changed and low-confidence decisions require author confirmation,2026-09-17,supported,high,supported,supported,primary_supported_by_retained_evidence,Retained in the primary analysis because the source-located judgment was marked high confidence.,supported,supported,model-supported evidence,"Model-assigned label based on retained excerpt, source locator, event-relevant semantic rationale, and fixed exclusion rules; not a probability, calibrated confidence, accuracy, or human-validation result.",Source-located semantic support met the fixed primary rule.,supported,supported,model_supported,model_supported,model-supported evidence,not calibrated; not a probability or accuracy estimate,AI-assisted semantic audit with author confirmation of changed and low-confidence decisions,"Model-supported evidence is not a probability, calibrated confidence, accuracy estimate, or human-validation result.",model-supported; not calibrated,257,CL028,supported_by_retained_evidence,supported_by_retained_evidence,component label supported by retained evidence under the stated rules,AI-assisted semantic audit with author confirmation of changed and low-confidence decisions,"not an accuracy, calibration, model-performance, or independent human-validation result",,
V25R028,AIID28,AIID28,CL028,Police Reportedly Deployed ShotSpotter Sensors Disproportionately in Neighborhoods of Color,exposure,Exposure opportunity framework,eligibility,"The retained text states an inclusion, exclusion, or qualifying rule for those units.",supported,v29_exposure_denominator_present_evidence_excerpt,"t phase by a $375,000 grant from the Cleveland Police Foundation—has been deployed in a small section of Southeast Cleveland that city officials have described as a high-crime area",SRC-028,v29_exposure_denominator_present_evidence_excerpt,aiid_backup_20260720/incidents.csv + reports.csv,3aa8b917f88ac059f683cb255d4661a724cc333e257e6daa989eeb3e91cf2b1c,HTTP_200,registry_derived,inherited_snapshot_rechecked,The stated deployment criterion is the area's crime classification.,high,supported,retained_supported,The second adversarial pass found the excerpt concordant with the operational definition.,,,applicable,"The retained row describes or is catalogued as an incident, hazard, investigation, deployment, or disposition with a legitimate opportunity for the field; applicability does not imply that the component is recoverable.",AI-assisted semantic re-audit plus a second adversarial rule-concordance pass; changed and low-confidence decisions require author confirmation,2026-09-17,supported,high,supported,supported,primary_supported_by_retained_evidence,Retained in the primary analysis because the source-located judgment was marked high confidence.,supported,supported,model-supported evidence,"Model-assigned label based on retained excerpt, source locator, event-relevant semantic rationale, and fixed exclusion rules; not a probability, calibrated confidence, accuracy, or human-validation result.",Source-located semantic support met the fixed primary rule.,supported,supported,model_supported,model_supported,model-supported evidence,not calibrated; not a probability or accuracy estimate,AI-assisted semantic audit with author confirmation of changed and low-confidence decisions,"Model-supported evidence is not a probability, calibrated confidence, accuracy estimate, or human-validation result.",model-supported; not calibrated,257,CL028,supported_by_retained_evidence,supported_by_retained_evidence,component label supported by retained evidence under the stated rules,AI-assisted semantic audit with author confirmation of changed and low-confidence decisions,"not an accuracy, calibration, model-performance, or independent human-validation result",,
V25R028,AIID28,AIID28,CL028,Police Reportedly Deployed ShotSpotter Sensors Disproportionately in Neighborhoods of Color,exposure,Exposure opportunity framework,time_origin,The retained text states the start or anchor from which exposure opportunity is counted; a publication or incident date alone is insufficient.,not_recovered,source_excerpt; evidence_excerpt_v25; reverification_excerpt; v29_exposure_denominator_present_evidence_excerpt; v29_follow_up_window_present_evidence_excerpt; v29_closure_basis_present_evidence_excerpt,,SRC-028,source_excerpt; evidence_excerpt_v25; reverification_excerpt; v29_exposure_denominator_present_evidence_excerpt; v29_follow_up_window_present_evidence_excerpt; v29_closure_basis_present_evidence_excerpt,aiid_backup_20260720/incidents.csv + reports.csv,3aa8b917f88ac059f683cb255d4661a724cc333e257e6daa989eeb3e91cf2b1c,HTTP_200,registry_derived,inherited_snapshot_rechecked,"All retained excerpt fields were reviewed semantically. No event-related statement met the operational definition for this component; page navigation, recommended links, advertisements, headers/footers, generic framework text, and unrelated same-word matches were excluded.",high,not_recovered,unchanged_not_recovered,No prior positive suggestion required reversal.,,,applicable,"The retained row describes or is catalogued as an incident, hazard, investigation, deployment, or disposition with a legitimate opportunity for the field; applicability does not imply that the component is recoverable.",AI-assisted semantic re-audit plus a second adversarial rule-concordance pass; changed and low-confidence decisions require author confirmation,2026-09-17,not_recovered,high,not_recovered,not_recovered,not_recovered,No component-specific support was recovered under the retained-evidence rule.,not_recovered,not_recovered,not recovered,"Model-assigned label based on retained excerpt, source locator, event-relevant semantic rationale, and fixed exclusion rules; not a probability, calibrated confidence, accuracy, or human-validation result.",No component-specific support was recovered under the retained-evidence rule.,not_recovered,not_recovered,not_recovered,not_recovered,not recovered,not calibrated; not a probability or accuracy estimate,AI-assisted semantic audit with author confirmation of changed and low-confidence decisions,"Model-supported evidence is not a probability, calibrated confidence, accuracy estimate, or human-validation result.",model-supported; not calibrated,257,CL028,not_recovered,not_recovered,component evidence not recovered under the stated rules,AI-assisted semantic audit with author confirmation of changed and low-confidence decisions,"not an accuracy, calibration, model-performance, or independent human-validation result",indeterminate_from_retained_bundle,url_status=HTTP_200; snapshot=retained; provenance=inherited_snapshot_rechecked
V25R028,AIID28,AIID28,CL028,Police Reportedly Deployed ShotSpotter Sensors Disproportionately in Neighborhoods of Color,exposure,Exposure opportunity framework,coverage,"The retained text states the extent of the eligible units covered, such as all units, a numerator/denominator, or a bounded deployment total.",supported,v29_exposure_denominator_present_evidence_excerpt,"The system—funded entirely during its two-year pilot phase by a $375,000 grant from the Cleveland Police Foundation—has been deployed in a small section of Southeast Cleveland that city officials have described as a high-crime area",SRC-028,v29_exposure_denominator_present_evidence_excerpt,aiid_backup_20260720/incidents.csv + reports.csv,3aa8b917f88ac059f683cb255d4661a724cc333e257e6daa989eeb3e91cf2b1c,HTTP_200,registry_derived,inherited_snapshot_rechecked,The retained text states the geographic coverage boundary.,high,supported,retained_supported,The second adversarial pass found the excerpt concordant with the operational definition.,,,applicable,"The retained row describes or is catalogued as an incident, hazard, investigation, deployment, or disposition with a legitimate opportunity for the field; applicability does not imply that the component is recoverable.",AI-assisted semantic re-audit plus a second adversarial rule-concordance pass; changed and low-confidence decisions require author confirmation,2026-09-17,supported,high,supported,supported,primary_supported_by_retained_evidence,Retained in the primary analysis because the source-located judgment was marked high confidence.,supported,supported,model-supported evidence,"Model-assigned label based on retained excerpt, source locator, event-relevant semantic rationale, and fixed exclusion rules; not a probability, calibrated confidence, accuracy, or human-validation result.",Source-located semantic support met the fixed primary rule.,supported,supported,model_supported,model_supported,model-supported evidence,not calibrated; not a probability or accuracy estimate,AI-assisted semantic audit with author confirmation of changed and low-confidence decisions,"Model-supported evidence is not a probability, calibrated confidence, accuracy estimate, or human-validation result.",model-supported; not calibrated,257,CL028,supported_by_retained_evidence,supported_by_retained_evidence,component label supported by retained evidence under the stated rules,AI-assisted semantic audit with author confirmation of changed and low-confidence decisions,"not an accuracy, calibration, model-performance, or independent human-validation result",,
V25R028,AIID28,AIID28,CL028,Police Reportedly Deployed ShotSpotter Sensors Disproportionately in Neighborhoods of Color,follow_up,Follow-up window,calendar_interval,"The retained text states a follow-up start and end, a duration, or a scheduled observation period after the focal event or intervention.",not_recovered,source_excerpt; evidence_excerpt_v25; reverification_excerpt; v29_exposure_denominator_present_evidence_excerpt; v29_follow_up_window_present_evidence_excerpt; v29_closure_basis_present_evidence_excerpt,,SRC-028,source_excerpt; evidence_excerpt_v25; reverification_excerpt; v29_exposure_denominator_present_evidence_excerpt; v29_follow_up_window_present_evidence_excerpt; v29_closure_basis_present_evidence_excerpt,aiid_backup_20260720/incidents.csv + reports.csv,3aa8b917f88ac059f683cb255d4661a724cc333e257e6daa989eeb3e91cf2b1c,HTTP_200,registry_derived,inherited_snapshot_rechecked,"All retained excerpt fields were reviewed semantically. No event-related statement met the operational definition for this component; page navigation, recommended links, advertisements, headers/footers, generic framework text, and unrelated same-word matches were excluded.",high,not_recovered,unchanged_not_recovered,No prior positive suggestion required reversal.,,,applicable,"The retained row describes or is catalogued as an incident, hazard, investigation, deployment, or disposition with a legitimate opportunity for the field; applicability does not imply that the component is recoverable.",AI-assisted semantic re-audit plus a second adversarial rule-concordance pass; changed and low-confidence decisions require author confirmation,2026-09-17,not_recovered,high,not_recovered,not_recovered,not_recovered,No component-specific support was recovered under the retained-evidence rule.,not_recovered,not_recovered,not recovered,"Model-assigned label based on retained excerpt, source locator, event-relevant semantic rationale, and fixed exclusion rules; not a probability, calibrated confidence, accuracy, or human-validation result.",No component-specific support was recovered under the retained-evidence rule.,not_recovered,not_recovered,not_recovered,not_recovered,not recovered,not calibrated; not a probability or accuracy estimate,AI-assisted semantic audit with author confirmation of changed and low-confidence decisions,"Model-supported evidence is not a probability, calibrated confidence, accuracy estimate, or human-validation result.",model-supported; not calibrated,257,CL028,not_recovered,not_recovered,component evidence not recovered under the stated rules,AI-assisted semantic audit with author confirmation of changed and low-confidence decisions,"not an accuracy, calibration, model-performance, or independent human-validation result",indeterminate_from_retained_bundle,url_status=HTTP_200; snapshot=retained; provenance=inherited_snapshot_rechecked
V25R028,AIID28,AIID28,CL028,Police Reportedly Deployed ShotSpotter Sensors Disproportionately in Neighborhoods of Color,follow_up,Follow-up window,exposure_qualified_observation,The retained text reports observations for units explicitly tied to the exposure or eligibility conditions.,not_recovered,source_excerpt; evidence_excerpt_v25; reverification_excerpt; v29_exposure_denominator_present_evidence_excerpt; v29_follow_up_window_present_evidence_excerpt; v29_closure_basis_present_evidence_excerpt,,SRC-028,source_excerpt; evidence_excerpt_v25; reverification_excerpt; v29_exposure_denominator_present_evidence_excerpt; v29_follow_up_window_present_evidence_excerpt; v29_closure_basis_present_evidence_excerpt,aiid_backup_20260720/incidents.csv + reports.csv,3aa8b917f88ac059f683cb255d4661a724cc333e257e6daa989eeb3e91cf2b1c,HTTP_200,registry_derived,inherited_snapshot_rechecked,"All retained excerpt fields were reviewed semantically. No event-related statement met the operational definition for this component; page navigation, recommended links, advertisements, headers/footers, generic framework text, and unrelated same-word matches were excluded.",high,not_recovered,unchanged_not_recovered,No prior positive suggestion required reversal.,,,applicable,"The retained row describes or is catalogued as an incident, hazard, investigation, deployment, or disposition with a legitimate opportunity for the field; applicability does not imply that the component is recoverable.",AI-assisted semantic re-audit plus a second adversarial rule-concordance pass; changed and low-confidence decisions require author confirmation,2026-09-17,not_recovered,high,not_recovered,not_recovered,not_recovered,No component-specific support was recovered under the retained-evidence rule.,not_recovered,not_recovered,not recovered,"Model-assigned label based on retained excerpt, source locator, event-relevant semantic rationale, and fixed exclusion rules; not a probability, calibrated confidence, accuracy, or human-validation result.",No component-specific support was recovered under the retained-evidence rule.,not_recovered,not_recovered,not_recovered,not_recovered,not recovered,not calibrated; not a probability or accuracy estimate,AI-assisted semantic audit with author confirmation of changed and low-confidence decisions,"Model-supported evidence is not a probability, calibrated confidence, accuracy estimate, or human-validation result.",model-supported; not calibrated,257,CL028,not_recovered,not_recovered,component evidence not recovered under the stated rules,AI-assisted semantic audit with author confirmation of changed and low-confidence decisions,"not an accuracy, calibration, model-performance, or independent human-validation result",indeterminate_from_retained_bundle,url_status=HTTP_200; snapshot=retained; provenance=inherited_snapshot_rechecked
V25R028,AIID28,AIID28,CL028,Police Reportedly Deployed ShotSpotter Sensors Disproportionately in Neighborhoods of Color,follow_up,Follow-up window,trace_coverage,"The retained text states the observation-channel coverage, including which logs, traces, sensors, reports, or other channels were available, examined, bounded, or explicitly unavailable.",not_recovered,source_excerpt; evidence_excerpt_v25; reverification_excerpt; v29_exposure_denominator_present_evidence_excerpt; v29_follow_up_window_present_evidence_excerpt; v29_closure_basis_present_evidence_excerpt,,SRC-028,source_excerpt; evidence_excerpt_v25; reverification_excerpt; v29_exposure_denominator_present_evidence_excerpt; v29_follow_up_window_present_evidence_excerpt; v29_closure_basis_present_evidence_excerpt,aiid_backup_20260720/incidents.csv + reports.csv,3aa8b917f88ac059f683cb255d4661a724cc333e257e6daa989eeb3e91cf2b1c,HTTP_200,registry_derived,inherited_snapshot_rechecked,"All retained excerpt fields were reviewed semantically. No event-related statement met the operational definition for this component; page navigation, recommended links, advertisements, headers/footers, generic framework text, and unrelated same-word matches were excluded.",high,not_recovered,unchanged_not_recovered,No prior positive suggestion required reversal.,,,applicable,"The retained row describes or is catalogued as an incident, hazard, investigation, deployment, or disposition with a legitimate opportunity for the field; applicability does not imply that the component is recoverable.",AI-assisted semantic re-audit plus a second adversarial rule-concordance pass; changed and low-confidence decisions require author confirmation,2026-09-17,not_recovered,high,not_recovered,not_recovered,not_recovered,No component-specific support was recovered under the retained-evidence rule.,not_recovered,not_recovered,not recovered,"Model-assigned label based on retained excerpt, source locator, event-relevant semantic rationale, and fixed exclusion rules; not a probability, calibrated confidence, accuracy, or human-validation result.",No component-specific support was recovered under the retained-evidence rule.,not_recovered,not_recovered,not_recovered,not_recovered,not recovered,not calibrated; not a probability or accuracy estimate,AI-assisted semantic audit with author confirmation of changed and low-confidence decisions,"Model-supported evidence is not a probability, calibrated confidence, accuracy estimate, or human-validation result.",model-supported; not calibrated,257,CL028,not_recovered,not_recovered,component evidence not recovered under the stated rules,AI-assisted semantic audit with author confirmation of changed and low-confidence decisions,"not an accuracy, calibration, model-performance, or independent human-validation result",indeterminate_from_retained_bundle,url_status=HTTP_200; snapshot=retained; provenance=inherited_snapshot_rechecked
V25R028,AIID28,AIID28,CL028,Police Reportedly Deployed ShotSpotter Sensors Disproportionately in Neighborhoods of Color,follow_up,Follow-up window,owner,"The retained text assigns responsibility for longitudinal monitoring or follow-up; merely naming a developer, publisher, court, or regulator is insufficient.",not_recovered,source_excerpt; evidence_excerpt_v25; reverification_excerpt; v29_exposure_denominator_present_evidence_excerpt; v29_follow_up_window_present_evidence_excerpt; v29_closure_basis_present_evidence_excerpt,,SRC-028,source_excerpt; evidence_excerpt_v25; reverification_excerpt; v29_exposure_denominator_present_evidence_excerpt; v29_follow_up_window_present_evidence_excerpt; v29_closure_basis_present_evidence_excerpt,aiid_backup_20260720/incidents.csv + reports.csv,3aa8b917f88ac059f683cb255d4661a724cc333e257e6daa989eeb3e91cf2b1c,HTTP_200,registry_derived,inherited_snapshot_rechecked,"All retained excerpt fields were reviewed semantically. No event-related statement met the operational definition for this component; page navigation, recommended links, advertisements, headers/footers, generic framework text, and unrelated same-word matches were excluded.",high,not_recovered,unchanged_not_recovered,No prior positive suggestion required reversal.,,,applicable,"The retained row describes or is catalogued as an incident, hazard, investigation, deployment, or disposition with a legitimate opportunity for the field; applicability does not imply that the component is recoverable.",AI-assisted semantic re-audit plus a second adversarial rule-concordance pass; changed and low-confidence decisions require author confirmation,2026-09-17,not_recovered,high,not_recovered,not_recovered,not_recovered,No component-specific support was recovered under the retained-evidence rule.,not_recovered,not_recovered,not recovered,"Model-assigned label based on retained excerpt, source locator, event-relevant semantic rationale, and fixed exclusion rules; not a probability, calibrated confidence, accuracy, or human-validation result.",No component-specific support was recovered under the retained-evidence rule.,not_recovered,not_recovered,not_recovered,not_recovered,not recovered,not calibrated; not a probability or accuracy estimate,AI-assisted semantic audit with author confirmation of changed and low-confidence decisions,"Model-supported evidence is not a probability, calibrated confidence, accuracy estimate, or human-validation result.",model-supported; not calibrated,257,CL028,not_recovered,not_recovered,component evidence not recovered under the stated rules,AI-assisted semantic audit with author confirmation of changed and low-confidence decisions,"not an accuracy, calibration, model-performance, or independent human-validation result",indeterminate_from_retained_bundle,url_status=HTTP_200; snapshot=retained; provenance=inherited_snapshot_rechecked
V25R028,AIID28,AIID28,CL028,Police Reportedly Deployed ShotSpotter Sensors Disproportionately in Neighborhoods of Color,closure,Closure basis,scope,"The retained text defines which event, deployment, records, claims, or issues a closure decision covers.",not_recovered,source_excerpt; evidence_excerpt_v25; reverification_excerpt; v29_exposure_denominator_present_evidence_excerpt; v29_follow_up_window_present_evidence_excerpt; v29_closure_basis_present_evidence_excerpt,,SRC-028,source_excerpt; evidence_excerpt_v25; reverification_excerpt; v29_exposure_denominator_present_evidence_excerpt; v29_follow_up_window_present_evidence_excerpt; v29_closure_basis_present_evidence_excerpt,aiid_backup_20260720/incidents.csv + reports.csv,3aa8b917f88ac059f683cb255d4661a724cc333e257e6daa989eeb3e91cf2b1c,HTTP_200,registry_derived,inherited_snapshot_rechecked,"All retained excerpt fields were reviewed semantically. No event-related statement met the operational definition for this component; page navigation, recommended links, advertisements, headers/footers, generic framework text, and unrelated same-word matches were excluded.",high,not_recovered,unchanged_not_recovered,No prior positive suggestion required reversal.,,,applicable,"The retained row describes or is catalogued as an incident, hazard, investigation, deployment, or disposition with a legitimate opportunity for the field; applicability does not imply that the component is recoverable.",AI-assisted semantic re-audit plus a second adversarial rule-concordance pass; changed and low-confidence decisions require author confirmation,2026-09-17,not_recovered,high,not_recovered,not_recovered,not_recovered,No component-specific support was recovered under the retained-evidence rule.,not_recovered,not_recovered,not recovered,"Model-assigned label based on retained excerpt, source locator, event-relevant semantic rationale, and fixed exclusion rules; not a probability, calibrated confidence, accuracy, or human-validation result.",No component-specific support was recovered under the retained-evidence rule.,not_recovered,not_recovered,not_recovered,not_recovered,not recovered,not calibrated; not a probability or accuracy estimate,AI-assisted semantic audit with author confirmation of changed and low-confidence decisions,"Model-supported evidence is not a probability, calibrated confidence, accuracy estimate, or human-validation result.",model-supported; not calibrated,257,CL028,not_recovered,not_recovered,component evidence not recovered under the stated rules,AI-assisted semantic audit with author confirmation of changed and low-confidence decisions,"not an accuracy, calibration, model-performance, or independent human-validation result",indeterminate_from_retained_bundle,url_status=HTTP_200; snapshot=retained; provenance=inherited_snapshot_rechecked
V25R028,AIID28,AIID28,CL028,Police Reportedly Deployed ShotSpotter Sensors Disproportionately in Neighborhoods of Color,closure,Closure basis,evidence_basis,"The retained text identifies evidence used to justify a closure or final disposition, not merely evidence that an event occurred.",not_recovered,source_excerpt; evidence_excerpt_v25; reverification_excerpt; v29_exposure_denominator_present_evidence_excerpt; v29_follow_up_window_present_evidence_excerpt; v29_closure_basis_present_evidence_excerpt,,SRC-028,source_excerpt; evidence_excerpt_v25; reverification_excerpt; v29_exposure_denominator_present_evidence_excerpt; v29_follow_up_window_present_evidence_excerpt; v29_closure_basis_present_evidence_excerpt,aiid_backup_20260720/incidents.csv + reports.csv,3aa8b917f88ac059f683cb255d4661a724cc333e257e6daa989eeb3e91cf2b1c,HTTP_200,registry_derived,inherited_snapshot_rechecked,"All retained excerpt fields were reviewed semantically. No event-related statement met the operational definition for this component; page navigation, recommended links, advertisements, headers/footers, generic framework text, and unrelated same-word matches were excluded.",high,not_recovered,unchanged_not_recovered,No prior positive suggestion required reversal.,,,applicable,"The retained row describes or is catalogued as an incident, hazard, investigation, deployment, or disposition with a legitimate opportunity for the field; applicability does not imply that the component is recoverable.",AI-assisted semantic re-audit plus a second adversarial rule-concordance pass; changed and low-confidence decisions require author confirmation,2026-09-17,not_recovered,high,not_recovered,not_recovered,not_recovered,No component-specific support was recovered under the retained-evidence rule.,not_recovered,not_recovered,not recovered,"Model-assigned label based on retained excerpt, source locator, event-relevant semantic rationale, and fixed exclusion rules; not a probability, calibrated confidence, accuracy, or human-validation result.",No component-specific support was recovered under the retained-evidence rule.,not_recovered,not_recovered,not_recovered,not_recovered,not recovered,not calibrated; not a probability or accuracy estimate,AI-assisted semantic audit with author confirmation of changed and low-confidence decisions,"Model-supported evidence is not a probability, calibrated confidence, accuracy estimate, or human-validation result.",model-supported; not calibrated,257,CL028,not_recovered,not_recovered,component evidence not recovered under the stated rules,AI-assisted semantic audit with author confirmation of changed and low-confidence decisions,"not an accuracy, calibration, model-performance, or independent human-validation result",indeterminate_from_retained_bundle,url_status=HTTP_200; snapshot=retained; provenance=inherited_snapshot_rechecked
V25R028,AIID28,AIID28,CL028,Police Reportedly Deployed ShotSpotter Sensors Disproportionately in Neighborhoods of Color,closure,Closure basis,date,"The retained text states the effective date of closure or final disposition; a publication, incident, or update date alone is insufficient.",not_recovered,source_excerpt; evidence_excerpt_v25; reverification_excerpt; v29_exposure_denominator_present_evidence_excerpt; v29_follow_up_window_present_evidence_excerpt; v29_closure_basis_present_evidence_excerpt,,SRC-028,source_excerpt; evidence_excerpt_v25; reverification_excerpt; v29_exposure_denominator_present_evidence_excerpt; v29_follow_up_window_present_evidence_excerpt; v29_closure_basis_present_evidence_excerpt,aiid_backup_20260720/incidents.csv + reports.csv,3aa8b917f88ac059f683cb255d4661a724cc333e257e6daa989eeb3e91cf2b1c,HTTP_200,registry_derived,inherited_snapshot_rechecked,"All retained excerpt fields were reviewed semantically. No event-related statement met the operational definition for this component; page navigation, recommended links, advertisements, headers/footers, generic framework text, and unrelated same-word matches were excluded.",high,not_recovered,unchanged_not_recovered,No prior positive suggestion required reversal.,,,applicable,"The retained row describes or is catalogued as an incident, hazard, investigation, deployment, or disposition with a legitimate opportunity for the field; applicability does not imply that the component is recoverable.",AI-assisted semantic re-audit plus a second adversarial rule-concordance pass; changed and low-confidence decisions require author confirmation,2026-09-17,not_recovered,high,not_recovered,not_recovered,not_recovered,No component-specific support was recovered under the retained-evidence rule.,not_recovered,not_recovered,not recovered,"Model-assigned label based on retained excerpt, source locator, event-relevant semantic rationale, and fixed exclusion rules; not a probability, calibrated confidence, accuracy, or human-validation result.",No component-specific support was recovered under the retained-evidence rule.,not_recovered,not_recovered,not_recovered,not_recovered,not recovered,not calibrated; not a probability or accuracy estimate,AI-assisted semantic audit with author confirmation of changed and low-confidence decisions,"Model-supported evidence is not a probability, calibrated confidence, accuracy estimate, or human-validation result.",model-supported; not calibrated,257,CL028,not_recovered,not_recovered,component evidence not recovered under the stated rules,AI-assisted semantic audit with author confirmation of changed and low-confidence decisions,"not an accuracy, calibration, model-performance, or independent human-validation result",indeterminate_from_retained_bundle,url_status=HTTP_200; snapshot=retained; provenance=inherited_snapshot_rechecked
V25R028,AIID28,AIID28,CL028,Police Reportedly Deployed ShotSpotter Sensors Disproportionately in Neighborhoods of Color,closure,Closure basis,owner,The retained text identifies the role or body authorized to approve the closure or final disposition.,not_recovered,source_excerpt; evidence_excerpt_v25; reverification_excerpt; v29_exposure_denominator_present_evidence_excerpt; v29_follow_up_window_present_evidence_excerpt; v29_closure_basis_present_evidence_excerpt,,SRC-028,source_excerpt; evidence_excerpt_v25; reverification_excerpt; v29_exposure_denominator_present_evidence_excerpt; v29_follow_up_window_present_evidence_excerpt; v29_closure_basis_present_evidence_excerpt,aiid_backup_20260720/incidents.csv + reports.csv,3aa8b917f88ac059f683cb255d4661a724cc333e257e6daa989eeb3e91cf2b1c,HTTP_200,registry_derived,inherited_snapshot_rechecked,"All retained excerpt fields were reviewed semantically. No event-related statement met the operational definition for this component; page navigation, recommended links, advertisements, headers/footers, generic framework text, and unrelated same-word matches were excluded.",high,not_recovered,unchanged_not_recovered,No prior positive suggestion required reversal.,,,applicable,"The retained row describes or is catalogued as an incident, hazard, investigation, deployment, or disposition with a legitimate opportunity for the field; applicability does not imply that the component is recoverable.",AI-assisted semantic re-audit plus a second adversarial rule-concordance pass; changed and low-confidence decisions require author confirmation,2026-09-17,not_recovered,high,not_recovered,not_recovered,not_recovered,No component-specific support was recovered under the retained-evidence rule.,not_recovered,not_recovered,not recovered,"Model-assigned label based on retained excerpt, source locator, event-relevant semantic rationale, and fixed exclusion rules; not a probability, calibrated confidence, accuracy, or human-validation result.",No component-specific support was recovered under the retained-evidence rule.,not_recovered,not_recovered,not_recovered,not_recovered,not recovered,not calibrated; not a probability or accuracy estimate,AI-assisted semantic audit with author confirmation of changed and low-confidence decisions,"Model-supported evidence is not a probability, calibrated confidence, accuracy estimate, or human-validation result.",model-supported; not calibrated,257,CL028,not_recovered,not_recovered,component evidence not recovered under the stated rules,AI-assisted semantic audit with author confirmation of changed and low-confidence decisions,"not an accuracy, calibration, model-performance, or independent human-validation result",indeterminate_from_retained_bundle,url_status=HTTP_200; snapshot=retained; provenance=inherited_snapshot_rechecked
V25R028,AIID28,AIID28,CL028,Police Reportedly Deployed ShotSpotter Sensors Disproportionately in Neighborhoods of Color,closure,Closure basis,uncertainty,"The retained text explicitly preserves unresolved uncertainty, limitations, or open questions at closure.",not_recovered,source_excerpt; evidence_excerpt_v25; reverification_excerpt; v29_exposure_denominator_present_evidence_excerpt; v29_follow_up_window_present_evidence_excerpt; v29_closure_basis_present_evidence_excerpt,,SRC-028,source_excerpt; evidence_excerpt_v25; reverification_excerpt; v29_exposure_denominator_present_evidence_excerpt; v29_follow_up_window_present_evidence_excerpt; v29_closure_basis_present_evidence_excerpt,aiid_backup_20260720/incidents.csv + reports.csv,3aa8b917f88ac059f683cb255d4661a724cc333e257e6daa989eeb3e91cf2b1c,HTTP_200,registry_derived,inherited_snapshot_rechecked,"All retained excerpt fields were reviewed semantically. No event-related statement met the operational definition for this component; page navigation, recommended links, advertisements, headers/footers, generic framework text, and unrelated same-word matches were excluded.",high,not_recovered,unchanged_not_recovered,No prior positive suggestion required reversal.,,,applicable,"The retained row describes or is catalogued as an incident, hazard, investigation, deployment, or disposition with a legitimate opportunity for the field; applicability does not imply that the component is recoverable.",AI-assisted semantic re-audit plus a second adversarial rule-concordance pass; changed and low-confidence decisions require author confirmation,2026-09-17,not_recovered,high,not_recovered,not_recovered,not_recovered,No component-specific support was recovered under the retained-evidence rule.,not_recovered,not_recovered,not recovered,"Model-assigned label based on retained excerpt, source locator, event-relevant semantic rationale, and fixed exclusion rules; not a probability, calibrated confidence, accuracy, or human-validation result.",No component-specific support was recovered under the retained-evidence rule.,not_recovered,not_recovered,not_recovered,not_recovered,not recovered,not calibrated; not a probability or accuracy estimate,AI-assisted semantic audit with author confirmation of changed and low-confidence decisions,"Model-supported evidence is not a probability, calibrated confidence, accuracy estimate, or human-validation result.",model-supported; not calibrated,257,CL028,not_recovered,not_recovered,component evidence not recovered under the stated rules,AI-assisted semantic audit with author confirmation of changed and low-confidence decisions,"not an accuracy, calibration, model-performance, or independent human-validation result",indeterminate_from_retained_bundle,url_status=HTTP_200; snapshot=retained; provenance=inherited_snapshot_rechecked
